block,family_index,unit_id,case_id,occupancy_id,sampling,trajectories,phase_seed
DEVELOPMENT,17,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2557058154
DEVELOPMENT,17,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2447705311
DEVELOPMENT,17,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1422238526
DEVELOPMENT,18,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,1638693576
DEVELOPMENT,18,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,4284005108
DEVELOPMENT,18,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,3546974370
DEVELOPMENT,18,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,168676000
DEVELOPMENT,19,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,727794103
DEVELOPMENT,19,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,1238702370
DEVELOPMENT,19,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2402218161
DEVELOPMENT,19,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,4153915139
DEVELOPMENT,20,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3025182465
DEVELOPMENT,20,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,4143220224
DEVELOPMENT,20,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,3432926384
DEVELOPMENT,20,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,2650025179
DEVELOPMENT,21,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,481886158
DEVELOPMENT,21,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,690597665
DEVELOPMENT,21,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,411510432
DEVELOPMENT,21,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,2150202724
DEVELOPMENT,22,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3056208793
DEVELOPMENT,22,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,1504455583
DEVELOPMENT,22,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,4287492401
DEVELOPMENT,22,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,326393924
DEVELOPMENT,23,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,1978443257
DEVELOPMENT,23,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,677275085
DEVELOPMENT,23,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,229497356
DEVELOPMENT,23,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1073056246
DEVELOPMENT,24,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3912175626
DEVELOPMENT,24,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2852312333
DEVELOPMENT,24,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,1280345971
DEVELOPMENT,24,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,724110682
DEVELOPMENT,25,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3296580817
DEVELOPMENT,25,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,1314263189
DEVELOPMENT,25,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,399748980
DEVELOPMENT,25,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1887721051
DEVELOPMENT,26,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3708047663
DEVELOPMENT,26,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,1661528953
DEVELOPMENT,26,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,903050255
DEVELOPMENT,26,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,2354690989
DEVELOPMENT,27,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3631555936
DEVELOPMENT,27,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,1972307686
DEVELOPMENT,27,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2109048943
DEVELOPMENT,27,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1175521203
DEVELOPMENT,28,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,1104601180
DEVELOPMENT,28,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2170244169
DEVELOPMENT,28,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,1246087667
DEVELOPMENT,28,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,412120846
DEVELOPMENT,29,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3607833386
DEVELOPMENT,29,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,228047886
DEVELOPMENT,29,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,1814712265
DEVELOPMENT,29,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1048790920
DEVELOPMENT,30,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3866685650
DEVELOPMENT,30,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,1306986563
DEVELOPMENT,30,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,559901169
DEVELOPMENT,30,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,589686534
DEVELOPMENT,31,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,419173866
DEVELOPMENT,31,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2646458448
DEVELOPMENT,31,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,4179725426
DEVELOPMENT,31,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,260969454
DEVELOPMENT,32,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,623455906
DEVELOPMENT,32,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,4197714655
DEVELOPMENT,32,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,3700242554
DEVELOPMENT,32,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,3915117387
DEVELOPMENT,33,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,2444884873
DEVELOPMENT,33,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2884844709
DEVELOPMENT,33,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,706869554
DEVELOPMENT,33,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1259889747
DEVELOPMENT,34,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,520399818
DEVELOPMENT,34,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,1874080244
DEVELOPMENT,34,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,3456580080
DEVELOPMENT,34,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1762788637
DEVELOPMENT,35,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,762852762
DEVELOPMENT,35,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,429121618
DEVELOPMENT,35,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2911191874
DEVELOPMENT,35,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,910428497
DEVELOPMENT,36,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,730046413
DEVELOPMENT,36,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,669456130
DEVELOPMENT,36,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,4284198263
DEVELOPMENT,36,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,431908349
DEVELOPMENT,37,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,2172450481
DEVELOPMENT,37,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,1046240391
DEVELOPMENT,37,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2043689125
DEVELOPMENT,37,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,3850210589
DEVELOPMENT,38,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,2340974206
DEVELOPMENT,38,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2480904301
DEVELOPMENT,38,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,358913645
DEVELOPMENT,38,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,2893214205
DEVELOPMENT,39,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,672177597
DEVELOPMENT,39,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,38549198
DEVELOPMENT,39,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,3678145636
DEVELOPMENT,39,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,2018914943
DEVELOPMENT,40,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,296310567
DEVELOPMENT,40,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2801762860
DEVELOPMENT,40,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2338482240
DEVELOPMENT,40,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,2165668179
DEVELOPMENT,41,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3785616824
DEVELOPMENT,41,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,3641444625
DEVELOPMENT,41,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2653036682
DEVELOPMENT,41,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,2203972617
DEVELOPMENT,42,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,1214089422
DEVELOPMENT,42,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,1311766184
DEVELOPMENT,42,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,1738713156
DEVELOPMENT,42,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1756599722
DEVELOPMENT,43,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,2556461472
DEVELOPMENT,43,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,588812112
DEVELOPMENT,43,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,3190461783
DEVELOPMENT,43,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1538719484
DEVELOPMENT,44,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,321922592
DEVELOPMENT,44,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,3335498746
DEVELOPMENT,44,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,1642084048
DEVELOPMENT,44,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,2087834994
DEVELOPMENT,45,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,442526585
DEVELOPMENT,45,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2689994068
DEVELOPMENT,45,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2130831208
DEVELOPMENT,45,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1561610357
DEVELOPMENT,46,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3506823077
DEVELOPMENT,46,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,3375742380
DEVELOPMENT,46,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,651007702
DEVELOPMENT,46,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,257877822
DEVELOPMENT,47,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3144015273
DEVELOPMENT,47,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,3896505611
DEVELOPMENT,47,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2819749168
DEVELOPMENT,47,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1939742685
DEVELOPMENT,48,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,2759161813
DEVELOPMENT,48,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,680563907
DEVELOPMENT,48,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,1001157463
DEVELOPMENT,48,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1302898208
DEVELOPMENT,49,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3016257261
DEVELOPMENT,49,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,286753077
DEVELOPMENT,49,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,1459474055
DEVELOPMENT,49,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,2141765548
DEVELOPMENT,50,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3041856991
DEVELOPMENT,50,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,3758471142
DEVELOPMENT,50,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2241411181
DEVELOPMENT,50,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,3791256901
DEVELOPMENT,51,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,1534743394
DEVELOPMENT,51,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2647122364
DEVELOPMENT,51,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,717926961
DEVELOPMENT,51,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,3321117252
DEVELOPMENT,52,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,862742667
DEVELOPMENT,52,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,3618675724
DEVELOPMENT,52,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2990436609
DEVELOPMENT,52,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1379344746
DEVELOPMENT,53,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,2199125586
DEVELOPMENT,53,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,880324074
DEVELOPMENT,53,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2679150331
DEVELOPMENT,53,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1294025291
DEVELOPMENT,54,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3555416503
DEVELOPMENT,54,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2509463009
DEVELOPMENT,54,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2878924583
DEVELOPMENT,54,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,331888852
DEVELOPMENT,55,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,2181579908
DEVELOPMENT,55,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,379331870
DEVELOPMENT,55,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2896978529
DEVELOPMENT,55,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,395550343
DEVELOPMENT,56,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3878211980
DEVELOPMENT,56,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2073124138
DEVELOPMENT,56,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2743499015
DEVELOPMENT,56,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,4034665654
DEVELOPMENT,57,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,1494767459
DEVELOPMENT,57,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,863797280
DEVELOPMENT,57,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2558901536
DEVELOPMENT,57,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,940516065
DEVELOPMENT,58,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3106485405
DEVELOPMENT,58,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,3920252271
DEVELOPMENT,58,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2930980857
DEVELOPMENT,58,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1881276204
DEVELOPMENT,59,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,535752395
DEVELOPMENT,59,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,288422471
DEVELOPMENT,59,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2167053763
DEVELOPMENT,59,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,1891940089
DEVELOPMENT,60,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,294773745
DEVELOPMENT,60,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,3233982629
DEVELOPMENT,60,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2772088441
DEVELOPMENT,60,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,3235290237
DEVELOPMENT,61,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,1078560102
DEVELOPMENT,61,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,3507477072
DEVELOPMENT,61,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,627794791
DEVELOPMENT,61,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,303788795
DEVELOPMENT,62,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,1609990405
DEVELOPMENT,62,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2653222827
DEVELOPMENT,62,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,1133122369
DEVELOPMENT,62,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,235745530
DEVELOPMENT,63,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,1956150670
DEVELOPMENT,63,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,1261392783
DEVELOPMENT,63,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2224429023
DEVELOPMENT,63,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,719396948
DEVELOPMENT,64,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3764064052
DEVELOPMENT,64,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,1024,2587566805
DEVELOPMENT,64,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,1024,2667361529
DEVELOPMENT,64,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,1024,517230372
DEVELOPMENT,65,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,1024,3002705235
