block,sampling,trajectories,family_index,global_false_reject,global_simultaneous_coverage,global_binding_sesoi_detect,global_max_standardized_excess,case_false_reject::limit_hopping_zero_chain6,case_simultaneous_coverage::limit_hopping_zero_chain6,case_binding_sesoi_detect::limit_hopping_zero_chain6,case_false_reject::limit_spin_density_zero_rect2x3,case_simultaneous_coverage::limit_spin_density_zero_rect2x3,case_binding_sesoi_detect::limit_spin_density_zero_rect2x3,unit_binding_sesoi_detect::8d9f57771b025ad2b6da9e578278aa6a,unit_binding_sesoi_detect::db87e6c265d45773bb6297db5af0c11f,unit_binding_sesoi_detect::fb5214d8d1bf5caa839f81a965024f62,unit_binding_sesoi_detect::89bd5e9b58115b60bdad35f43f6437be
DEVELOPMENT,iid,4096,0,False,True,True,-0.5698180382008057,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,1,False,True,True,0.041164209881588934,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,2,False,True,True,0.8609458884132015,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,3,False,True,True,-0.07970341269195907,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,4,False,True,True,0.6177597465443688,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,5,False,True,True,0.6218487155255175,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,6,False,True,True,-0.46655473168048806,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,7,False,True,True,0.4777366950478789,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,8,False,True,True,0.36091974967740736,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,9,False,True,True,-0.9663925403289503,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,10,False,True,True,0.001163811994013889,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,11,False,True,True,-0.48202721429991224,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,12,False,True,True,-1.0752309328880705,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,13,False,True,True,-0.5615392840434322,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,14,False,True,True,0.795820164538614,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,15,False,True,True,2.32743468566301,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,16,False,True,True,0.7333058629578015,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,17,False,True,True,-0.3753668038284166,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,18,False,True,True,1.032455474967685,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,19,False,True,True,-0.02832579198122099,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,20,False,True,True,-0.1915486865495826,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,21,False,True,True,-0.16367226642622731,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,22,False,True,True,0.2128394676878804,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,23,False,True,True,0.7559551500214339,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,24,False,True,True,-0.23597990870053012,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,25,False,True,True,-0.19777909927541243,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,26,False,True,True,-0.9168172381502073,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,27,False,True,True,-0.5214130430508839,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,28,False,True,True,-0.6417891888651367,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,29,False,True,True,-0.9493293465628512,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,30,False,True,True,0.19402125218050284,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,31,False,True,True,0.6396527256246979,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,32,False,True,True,-0.8693265930153414,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,33,False,True,True,0.12533744219706264,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,34,False,True,True,-0.6472569378223226,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,35,False,True,True,0.49665485340137944,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,36,False,True,True,-0.18597083126301014,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,37,False,True,True,0.22031965168442819,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,38,False,True,True,-0.16601454938440652,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,39,False,True,True,0.4479278900286373,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,40,False,True,True,0.3492694202496116,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,41,False,True,True,0.09258514558745697,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,42,False,True,True,1.0871955064195629,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,43,False,True,True,-0.5796249058892723,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,44,False,True,True,-0.5851139854095079,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,45,False,True,True,-0.4093698530521555,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,46,False,True,True,0.5045212039409598,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,47,False,True,True,-1.1593077774305929,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,48,False,True,True,-0.27664440081531055,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,49,False,True,True,0.4699562572519367,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,50,False,True,True,1.4173216007635807,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,51,False,True,True,0.9049378654519773,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,52,False,True,True,-0.46830111684900594,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,53,False,True,True,0.17709899870691595,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,54,False,True,True,1.2440591929993092,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,55,False,True,True,-0.22986021840240134,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,56,False,True,True,-1.4325666248904565,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,57,False,True,True,-1.0994165284108843,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,58,False,True,True,-0.09143323608601177,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,59,False,True,True,-0.4991899153658956,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,60,False,True,True,0.3764771830553982,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,61,False,True,True,-0.8608569128453329,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,62,False,True,True,-0.2533505663043897,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,63,False,True,True,-1.122434815599647,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,64,False,True,True,-0.0787065552786199,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,65,False,True,True,-1.2638860358901478,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,66,False,True,True,0.2402941433100172,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,67,False,True,True,1.5062689619071135,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,68,False,True,True,-0.21501038573183417,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,69,False,True,True,-0.23271537484533672,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,70,False,True,True,-0.16566062427642214,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,71,False,True,True,-1.267931893725896,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,72,False,True,True,1.1637743153769309,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,73,False,True,True,0.18151402698852007,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,74,False,True,True,0.03731612248223948,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,75,False,True,True,1.273143958813871,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,76,False,True,True,0.6146438528122263,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,77,False,True,True,1.62918265155798,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,78,False,True,True,1.0443658715589412,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,79,False,True,True,1.6935686904173588,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,80,False,True,True,0.051078515455706346,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,81,False,True,True,-0.24806165055691004,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,82,False,True,True,0.08167800249212516,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,83,False,True,True,-0.07795876969878833,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,84,False,True,True,0.2634450399338313,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,85,False,True,True,1.084592399895108,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,86,False,True,True,0.6667530799331365,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,87,False,True,True,0.374755503454024,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,88,False,True,True,0.3717368901720787,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,89,False,True,True,-1.2038101056437758,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,90,False,True,True,1.0742893236447284,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,91,False,True,True,0.8735374570619743,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,92,False,True,True,-1.0771013143732713,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,93,False,True,True,0.8426495603601443,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,94,False,True,True,-0.4003457376974942,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,95,False,True,True,0.3059939332740328,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,96,False,True,True,0.34629979127242555,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,97,False,True,True,0.4730546132530783,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,98,False,True,True,0.31582976377211114,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,99,False,True,True,-0.4386558805774636,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,100,False,True,True,0.2307674746852227,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,101,False,True,True,-1.5689813211271764,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,102,False,True,True,-0.0649546645596771,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,103,False,True,True,0.47180261733674445,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,104,False,True,True,1.207173336100042,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,105,False,True,True,0.17294348467799484,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,106,False,True,True,-0.7583243819219996,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,107,False,True,True,0.2298824624851625,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,108,False,True,True,-0.18884833585055125,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,109,False,True,True,0.8298351189142866,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,110,False,True,True,-0.8662489677915373,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,111,False,True,True,0.601524794952989,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,112,False,True,True,-0.24849202207626414,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,113,False,True,True,-0.7454766307799644,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,114,False,True,True,0.23411073133537422,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,115,False,True,True,0.17833270749118393,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,116,False,True,True,0.30716830162867664,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,117,False,True,True,1.6790725686528658,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,118,False,True,True,0.13546576968673438,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,119,False,True,True,-0.6806078576304041,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,120,False,True,True,-0.44576757801304145,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,121,False,True,True,-0.2295656976463914,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,122,False,True,True,0.819951427086134,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,123,False,True,True,-0.10080182901661032,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,124,False,True,True,-0.08259049285565813,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,125,False,True,True,-0.18567996591948638,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,126,False,True,True,0.16630602924713309,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,iid,4096,127,False,True,True,0.3639952247060053,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,0,False,True,True,0.5868751410893982,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,1,False,True,True,0.9731199027144609,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,2,False,True,True,0.6050511762077806,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,3,False,True,True,1.8472080431311182,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,4,False,True,True,-1.440144985497303,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,5,False,True,True,0.38642657190817925,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,6,False,True,True,0.7028256052124856,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,7,False,True,True,3.351610699395323,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,8,False,True,True,1.218657948578939,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,9,False,True,True,1.0596347926432164,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,10,False,True,True,3.090977324539664,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,11,False,True,True,1.0912753153335406,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,12,False,True,True,1.9094609256629127,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,13,False,True,True,1.875799836647122,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,14,False,True,True,-0.44948847463811953,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,15,False,True,True,1.3053747419027797,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,16,False,True,True,3.2784211778259373,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,17,False,True,True,-0.08242363606431742,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,18,False,True,True,1.540045459977903,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,19,False,True,True,-0.500277695018186,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,20,False,True,True,1.55509204537579,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,21,False,True,True,1.8178406550563593,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,22,False,True,True,-0.23053348971959933,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,23,False,True,True,0.16634164083343583,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,24,False,True,True,-0.656727413532755,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,25,False,True,True,1.0630129756228652,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,26,False,True,True,3.373487406281698,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,27,False,True,True,0.24514965587998072,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,28,False,True,True,1.3673390751448917,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,29,False,True,True,1.7096468380437246,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,30,False,False,True,1.6042843374475297,False,True,True,False,False,True,True,True,True,True
DEVELOPMENT,antithetic,1024,31,False,True,True,1.627287206300476,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,32,False,True,True,1.2228600396637068,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,33,False,True,True,2.0276273702642222,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,34,False,True,True,-0.7583017592140988,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,35,False,True,True,1.0025485153756302,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,36,False,True,True,2.8912483175370287,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,37,False,True,True,2.6101831400687723,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,38,False,True,True,-0.602369160953097,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,39,False,True,True,1.22633886377115,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,40,False,True,True,-0.11455702496339933,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,41,False,True,True,1.3758805993082777,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,42,False,True,True,1.3216127726764189,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,43,False,True,True,1.681459484778623,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,44,False,True,True,1.8581412715312942,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,45,False,True,True,0.7634337464345815,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,46,False,True,True,1.5525117356789169,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,47,False,True,True,1.1825650317794898,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,48,False,True,True,-0.6719561715475131,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,49,False,True,True,3.0752416730567687,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,50,False,True,True,0.5442605731925693,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,51,False,True,True,0.31843880367513094,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,52,False,True,True,2.421166406457302,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,53,False,True,True,1.4055594146780972,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,54,False,True,True,0.2507222352803129,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,55,False,True,True,-0.23400911892476906,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,56,False,True,True,1.6947417081704639,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,57,False,True,True,2.024053575599313,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,58,False,True,True,0.7903011547668242,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,59,False,True,True,0.13999966372325345,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,60,False,True,True,1.195370225142997,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,61,False,True,True,3.341658308960689,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,62,False,True,True,-0.5338068127804132,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,63,False,True,True,0.22612201488719055,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,64,False,True,True,0.5439664104942691,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,65,False,True,True,2.761293295506061,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,66,False,True,True,2.342480788480065,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,67,False,True,True,1.165074577806343,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,68,False,True,True,1.1273868076199605,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,69,False,True,True,0.9263655456308884,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,70,False,True,True,1.267101015964183,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,71,False,True,True,-0.8440973316951894,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,72,False,True,True,2.0130983140559935,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,73,False,True,True,0.868614385270417,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,74,False,True,True,-0.2568707677378316,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,75,False,True,True,1.1604303878224336,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,76,False,True,True,1.4700802122060568,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,77,False,True,True,1.4944760955737832,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,78,False,True,True,-0.25131607841990494,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,79,False,True,True,1.2663489772933434,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,80,False,True,True,-0.8391250849346651,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,81,False,True,True,1.5464524387108316,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,82,False,True,True,1.3759294550781125,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,83,False,True,True,-0.7497360229749477,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,84,False,True,True,0.5939626725231915,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,85,False,True,True,2.4966836390286917,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,86,False,True,True,1.2066496769050434,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,87,False,True,True,0.20670218094468926,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,88,False,True,True,2.8563116750603186,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,89,False,True,True,2.6271691809998474,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,90,False,True,True,0.9438765698755309,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,91,False,True,True,1.7267881412853623,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,92,False,True,True,3.3379281289444176,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,93,False,True,True,0.29637973475557516,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,94,False,True,True,0.8253431644070047,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,95,False,True,True,1.8156725628069614,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,96,False,True,True,1.8196344713944874,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,97,False,True,True,0.16747371622876903,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,98,False,True,True,1.4975785958275936,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,99,False,True,True,1.02418520632245,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,100,False,True,True,1.0021299802039603,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,101,False,True,True,0.853820956584235,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,102,False,True,True,0.7849034729840566,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,103,False,True,True,0.2742706868383458,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,104,False,False,True,3.9127657906514406,False,True,True,False,False,True,True,True,True,True
DEVELOPMENT,antithetic,1024,105,False,True,True,2.4041453108925417,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,106,False,True,True,1.177053765696765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,107,False,False,True,3.676150230543685,False,True,True,False,False,True,True,True,True,True
DEVELOPMENT,antithetic,1024,108,False,True,True,1.5479476996149282,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,109,False,True,True,0.3940863080446331,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,110,False,True,True,0.7312795493189326,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,111,False,True,True,3.660645221347967,False,True,True,False,False,True,True,True,True,True
DEVELOPMENT,antithetic,1024,112,False,True,True,0.5436381885818354,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,113,False,True,True,2.4208048214663993,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,114,False,True,True,1.1920122171040406,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,115,False,True,True,1.1212349701875042,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,116,False,True,True,1.283016445867773,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,117,False,True,True,0.8295186432359388,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,118,False,True,True,0.5376433751857248,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,119,False,True,True,2.482417270540598,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,120,False,True,True,1.8239358140683855,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,121,False,True,True,-0.32164546521078063,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,122,False,True,True,1.2794898646958865,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,antithetic,1024,123,False,True,True,0.8251015677400005,False,True,True,False,True,True,True,True,True,True
